 3.786000e+1	6.720000e-20
 5.356000e+1	5.760000e-20
 7.743000e+1	5.280000e-20
 1.119000e+2	4.656000e-20
 1.584000e+2	4.032000e-20
 2.289000e+2	3.504000e-20
 3.382000e+2	2.928000e-20
 4.387000e+2	2.496000e-20
 5.943000e+2	2.112000e-20
 1.000000e+3	1.920000e-20
!-----------------------------
!
!EXCITATION
!CF3I -> CF3I(v)
! 1.400000e-1
!SPECIES: e / CF3I
!PROCESS: E + CF3I -> E + CF3I(v), Excitation
!PARAM.:  E = 0.14 eV, complete set
!COMMENT: L.G.Christophorou and J.K.Olthoff, J.Phys.Chem.Ref.Data 29,553,2000.
!UPDATED: 2017-01-18 17:50:58
!COLUMNS: Energy (eV) | Cross section (m2)
!-----------------------------
  &SRList
SR(3)%Reaction            =           0,102,0,0.14d0,
SR(3)%EnergySigma     =
 1.400000e-1	0.000000e+0
 1.500000e-1	4.050000e-19
 2.000000e-1	3.300000e-19
 2.900000e-1	2.490000e-19
 3.800000e-1	1.920000e-19
 5.700000e-1	1.371000e-19
 7.800000e-1	1.050000e-19
 1.040000e+0	8.145000e-20
 1.380000e+0	6.750000e-20
 1.396000e+0	6.648000e-20
 1.487000e+0	6.255000e-20
 1.578000e+0	5.930000e-20
 1.700000e+0	5.637000e-20
 1.821000e+0	5.191000e-20
 1.943000e+0	4.764000e-20
 2.034000e+0	4.455000e-20
 2.155000e+0	4.079000e-20
 2.337000e+0	3.649000e-20
 2.428000e+0	3.307000e-20
 2.550000e+0	2.998000e-20
 2.793000e+0	2.742000e-20
 3.096000e+0	2.536000e-20
 3.521000e+0	2.638000e-20
 3.855000e+0	2.998000e-20
 4.067000e+0	3.529000e-20
 4.280000e+0	4.028000e-20
 4.462000e+0	4.506000e-20
 4.644000e+0	1.012000e-19
 4.796000e+0	1.103000e-19
 5.099000e+0	1.203000e-19
 5.342000e+0	1.291000e-19
 5.585000e+0	1.345000e-19
 5.980000e+0	1.315000e-19
 6.465000e+0	1.256000e-19
 6.860000e+0	1.198000e-19
 7.315000e+0	1.141000e-19
 7.740000e+0	1.083000e-19
