 8.200000e-1	0.000000e+0
 9.000000e-1	0.000000e+0
 9.100000e-1	1.500000e-20
 9.300000e-1	0.000000e+0
 1.020000e+0	0.000000e+0
 1.030000e+0	1.010000e-20
 1.050000e+0	0.000000e+0
 1.130000e+0	0.000000e+0
 1.140000e+0	7.610000e-21
 1.160000e+0	0.000000e+0
 1.230000e+0	0.000000e+0
 1.240000e+0	5.420000e-21
 1.260000e+0	0.000000e+0
 1.340000e+0	0.000000e+0
 1.350000e+0	3.110000e-21
 1.370000e+0	0.000000e+0
 1.440000e+0	0.000000e+0
 1.450000e+0	2.330000e-21
 1.470000e+0	0.000000e+0
 1.540000e+0	0.000000e+0
 1.550000e+0	1.210000e-21
 1.570000e+0	0.000000e+0
 1.630000e+0	0.000000e+0
 1.650000e+0	7.630000e-22
 1.670000e+0	0.000000e+0
 3.500000e+0	0.000000e+0
 4.000000e+0	3.180000e-23
 5.000000e+0	9.760000e-22
 6.000000e+0	2.090000e-21
 7.000000e+0	4.920000e-21
 8.000000e+0	6.660000e-21
 9.000000e+0	7.710000e-21
 1.000000e+1	7.540000e-21
 1.100000e+1	6.010000e-21
 1.200000e+1	4.780000e-21
 1.300000e+1	3.290000e-21
 1.400000e+1	1.950000e-21
 1.500000e+1	8.650000e-22
 2.000000e+1	1.990000e-22
 4.500000e+1	0.000000e+0
 1.000000e+3	0.000000e+0
!-----------------------------
!
!EXCITATION
!O2 -> O2(0.98)
! 9.800000e-1
!SPECIES: e / O2
!PROCESS: E + O2 -> E + O2(0.98), Excitation
!PARAM.:  E = 0.98 eV, complete set
!COMMENT: Eliasson B, Kogelschatz U 1986 Basic data for modelling of electrical discharge in gases:
!COMMENT: Oxygen. Report KLR-86-11C. Report Brown Boveri Forschungszentrum CH-5405 Baden.
!UPDATED: 2010-11-03 05:42:39
!COLUMNS: Energy (eV) | Cross section (m2)
!-----------------------------
        
SR(4)%Reaction            =           0,102,0,0.98d0,
SR(4)%EnergySigma     =
 9.770000e-1	0.000000e+0
 1.500000e+0	5.800000e-23
 2.000000e+0	1.530000e-22
 3.000000e+0	3.800000e-22
 3.500000e+0	4.900000e-22
 4.000000e+0	5.700000e-22
 4.500000e+0	6.700000e-22
 5.000000e+0	7.400000e-22
 5.620000e+0	8.250000e-22
 5.910000e+0	8.620000e-22
 6.190000e+0	8.880000e-22
 6.530000e+0	9.080000e-22
 6.990000e+0	9.140000e-22
 7.610000e+0	8.910000e-22
 7.890000e+0	8.630000e-22
 8.960000e+0	7.680000e-22
 1.000000e+1	6.790000e-22
 1.300000e+1	5.270000e-22
 1.510000e+1	4.550000e-22
 1.750000e+1	3.870000e-22
 2.050000e+1	3.240000e-22
 2.490000e+1	2.560000e-22
 3.090000e+1	1.960000e-22
 4.100000e+1	1.370000e-22
 4.500000e+1	1.200000e-22
 1.000000e+2	0.000000e+0
 1.000000e+3	0.000000e+0
!-----------------------------
!
!EXCITATION
!O2 -> O2(1.63)
! 1.630000e+0
!SPECIES: e / O2
!PROCESS: E + O2 -> E + O2(1.63), Excitation
!PARAM.:  E = 1.63 eV, complete set
!COMMENT: Eliasson B, Kogelschatz U 1986 Basic data for modelling of electrical discharge in gases:
!COMMENT: Oxygen. Report KLR-86-11C. Report Brown Boveri Forschungszentrum CH-5405 Baden.
!UPDATED: 2010-11-03 05:42:56
!COLUMNS: Energy (eV) | Cross section (m2)
!-----------------------------
      
SR(5)%Reaction            =           0,102,0,1.63d0,
SR(5)%EnergySigma     =
 1.630000e+0	0.000000e+0
 2.000000e+0	2.600000e-23
 3.000000e+0	9.700000e-23
 3.500000e+0	1.330000e-22
 4.000000e+0	1.490000e-22
 4.500000e+0	1.700000e-22
 5.000000e+0	1.820000e-22
 5.690000e+0	1.940000e-22
 6.540000e+0	1.940000e-22
 7.340000e+0	1.910000e-22
 8.410000e+0	1.830000e-22
 9.260000e+0	1.740000e-22
 1.000000e+1	1.600000e-22
 1.300000e+1	1.310000e-22
 1.490000e+1	1.170000e-22
 1.700000e+1	1.030000e-22
 1.940000e+1	9.200000e-23
 2.070000e+1	8.600000e-23
 2.250000e+1	8.000000e-23
 2.400000e+1	7.200000e-23
 2.800000e+1	6.100000e-23
 3.510000e+1	4.700000e-23
 4.190000e+1	3.400000e-23
 4.510000e+1	3.100000e-23
 1.000000e+2	0.000000e+0
 1.000000e+3	0.000000e+0
!-----------------------------
!
!EXCITATION
!O2 -> O2(4.5)
! 4.500000e+0
!SPECIES: e / O2
!PROCESS: E + O2 -> E + O2(4.5), Excitation
!PARAM.:  E = 4.5 eV, complete set
!COMMENT: Klopovskii K S and Rakhimova T V 1994, Privat communication. This cross section
!COMMENT: corresponding non-dissociative excitation of the c1, C3 and A3 electronic states of O2.
!UPDATED: 2010-11-03 07:34:09
!COLUMNS: Energy (eV) | Cross section (m2)
!-----------------------------
        
SR(6)%Reaction            =           0,102,0,4.5d0,
SR(6)%EnergySigma     =
 4.480000e+0	0.000000e+0
 4.680000e+0	1.500000e-22
 4.720000e+0	3.000000e-22
 6.210000e+0	1.630000e-21
 6.370000e+0	1.740000e-21
 6.600000e+0	1.770000e-21
 6.840000e+0	1.670000e-21
 7.120000e+0	1.550000e-21
 7.390000e+0	1.410000e-21
 9.910000e+0	4.200000e-22
 1.040000e+1	3.100000e-22
 1.150000e+1	1.000000e-23
